cds	logFC	adj.P.Val	focus_term	sseqid	evalue	pident	ppos	salltitles
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115523_c0_g1_i1:314-922(+)	6.52666353773788	0.0295070573699576	S_cType	gb|RVX13810.1|	1.73e-14	30.693	44.55	Zinc finger protein 10 [Vitis vinifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115523_c0_g1_i1:314-922(+)	6.52666353773788	0.0295070573699576	S_cType	ref|XP_023736265.1|	4.39e-14	34.328	45.27	transcriptional regulator SUPERMAN-like isoform X3 [Lactuca sativa]<>hypothetical protein LSAT_3X17560 [Lactuca sativa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115523_c0_g1_i1:314-922(+)	6.52666353773788	0.0295070573699576	S_cType	gb|KAG2309276.1|	6.18e-14	45.631	56.31	hypothetical protein Bca52824_029024 [Brassica carinata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115523_c0_g1_i1:314-922(+)	6.52666353773788	0.0295070573699576	S_cType	gb|QHO27434.1|	8.86e-14	73.469	77.55	Putative transcriptional regulator RABBIT EARS [Arachis hypogaea]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115523_c0_g1_i1:314-922(+)	6.52666353773788	0.0295070573699576	S_cType	ref|XP_023736264.1|	1.36e-13	35.025	45.18	transcriptional regulator SUPERMAN-like isoform X2 [Lactuca sativa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115523_c0_g1_i1:314-922(+)	6.52666353773788	0.0295070573699576	S_cType	ref|XP_023736263.1|	1.94e-13	34.328	44.78	transcriptional regulator SUPERMAN-like isoform X1 [Lactuca sativa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR115523_c0_g1_i1:314-922(+)	6.52666353773788	0.0295070573699576	S_cType	ref|XP_025611363.1|	3.53e-13	77.778	80	probable transcriptional regulator RABBIT EARS [Arachis hypogaea]<>Putative transcriptional regulator RABBIT EARS [Arachis hypogaea]<>hypothetical protein Ahy_A07g032054 [Arachis hypogaea]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR116094_c0_g1_i1:2-481(+)	3.00211931601526	0.0320073541120024	S_cType	gb|ADE76351.1|	3.99e-111	99.375	100	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR116094_c0_g1_i1:2-481(+)	3.00211931601526	0.0320073541120024	S_cType	gb|ADE76600.1|	1.11e-109	98.125	98.75	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR116094_c0_g1_i1:2-481(+)	3.00211931601526	0.0320073541120024	S_cType	gb|ADM74397.1|	4.18e-104	99.338	100	glutathione S-transferase-like protein, partial [Picea sitchensis]<>glutathione S-transferase-like protein, partial [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR116094_c0_g1_i1:2-481(+)	3.00211931601526	0.0320073541120024	S_cType	gb|ADM74367.1|	1.12e-103	98.675	99.34	glutathione S-transferase-like protein, partial [Picea sitchensis]<>glutathione S-transferase-like protein, partial [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR116094_c0_g1_i1:2-481(+)	3.00211931601526	0.0320073541120024	S_cType	gb|ADM74359.1|	2.03e-103	98.675	99.34	glutathione S-transferase-like protein, partial [Picea sitchensis]<>glutathione S-transferase-like protein, partial [Picea sitchensis]<>glutathione S-transferase-like protein, partial [Picea sitchensis]<>glutathione S-transferase-like protein, partial [Picea sitchensis]<>glutathione S-transferase-like protein, partial [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR116094_c0_g1_i1:2-481(+)	3.00211931601526	0.0320073541120024	S_cType	gb|ADM74357.1|	7.48e-103	98.013	98.68	glutathione S-transferase-like protein, partial [Picea sitchensis]<>glutathione S-transferase-like protein, partial [Picea sitchensis]<>glutathione S-transferase-like protein, partial [Picea sitchensis]<>glutathione S-transferase-like protein, partial [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR116094_c0_g1_i1:2-481(+)	3.00211931601526	0.0320073541120024	S_cType	gb|ADM74365.1|	4.99e-102	97.351	98.01	glutathione S-transferase-like protein, partial [Picea sitchensis]<>glutathione S-transferase-like protein, partial [Picea sitchensis]<>glutathione S-transferase-like protein, partial [Picea sitchensis]<>glutathione S-transferase-like protein, partial [Picea sitchensis]<>glutathione S-transferase-like protein, partial [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR116094_c0_g1_i1:2-481(+)	3.00211931601526	0.0320073541120024	S_cType	gb|ADM74381.1|	1.2e-101	96.689	98.01	glutathione S-transferase-like protein, partial [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR116094_c0_g1_i1:2-481(+)	3.00211931601526	0.0320073541120024	S_cType	gb|AGC13154.1|	2.71e-92	82.5	91.88	phi class glutathione S-transferase [Pinus tabuliformis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR116094_c0_g1_i1:2-481(+)	3.00211931601526	0.0320073541120024	S_cType	gb|ADP95100.1|	1.48e-89	80	89.38	glutathione S-transferase-like protein, partial [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11631_c2_g11_i4:494-2551(-)	2.59053979414492	0.0177795480318413	S_cType	gb|ADE77196.1|	1.83e-82	44.652	57.22	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11631_c2_g11_i4:494-2551(-)	2.59053979414492	0.0177795480318413	S_cType	gb|ABK24775.1|	4.01e-65	40.771	54.55	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11631_c2_g11_i4:494-2551(-)	2.59053979414492	0.0177795480318413	S_cType	gb|ABK24775.1|	5.33e-39	46.491	61.4	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11631_c2_g11_i4:494-2551(-)	2.59053979414492	0.0177795480318413	S_cType	gb|ADE76886.1|	2.22e-43	44.49	53.88	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11631_c2_g11_i4:494-2551(-)	2.59053979414492	0.0177795480318413	S_cType	gb|MBC9855739.1|	7.96e-33	27.132	43.67	hypothetical protein [Adiantum capillus-veneris]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11631_c2_g11_i4:494-2551(-)	2.59053979414492	0.0177795480318413	S_cType	gb|MBC9855739.1|	4.07e-16	30.348	52.24	hypothetical protein [Adiantum capillus-veneris]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11631_c2_g11_i4:494-2551(-)	2.59053979414492	0.0177795480318413	S_cType	gb|MBC9846154.1|	2.97e-17	30.348	52.24	hypothetical protein [Adiantum capillus-veneris]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11631_c2_g11_i4:494-2551(-)	2.59053979414492	0.0177795480318413	S_cType	ref|WP_152589264.1|	8.47e-11	50.704	73.24	FecR domain-containing protein [Nostoc sphaeroides]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11631_c2_g11_i4:494-2551(-)	2.59053979414492	0.0177795480318413	S_cType	ref|WP_152589264.1|	8.47e-11	50.704	73.24	FecR domain-containing protein [Nostoc sphaeroides]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11631_c2_g11_i4:494-2551(-)	2.59053979414492	0.0177795480318413	S_cType	ref|WP_152589264.1|	8.47e-11	50.704	73.24	FecR domain-containing protein [Nostoc sphaeroides]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11631_c2_g11_i4:494-2551(-)	2.59053979414492	0.0177795480318413	S_cType	ref|WP_152589264.1|	8.47e-11	50.704	73.24	FecR domain-containing protein [Nostoc sphaeroides]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11631_c2_g11_i4:494-2551(-)	2.59053979414492	0.0177795480318413	S_cType	ref|WP_152589264.1|	8.47e-11	50.704	73.24	FecR domain-containing protein [Nostoc sphaeroides]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11631_c2_g11_i4:494-2551(-)	2.59053979414492	0.0177795480318413	S_cType	ref|WP_152589264.1|	8.47e-11	50.704	73.24	FecR domain-containing protein [Nostoc sphaeroides]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11631_c2_g11_i4:494-2551(-)	2.59053979414492	0.0177795480318413	S_cType	ref|WP_152589264.1|	8.47e-11	50.704	73.24	FecR domain-containing protein [Nostoc sphaeroides]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11631_c2_g11_i4:494-2551(-)	2.59053979414492	0.0177795480318413	S_cType	gb|QFS45995.1|	9.01e-11	50.704	73.24	hypothetical protein GXM_03475 [Nostoc sphaeroides CCNUC1]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11631_c2_g11_i4:494-2551(-)	2.59053979414492	0.0177795480318413	S_cType	gb|QFS45995.1|	9.01e-11	50.704	73.24	hypothetical protein GXM_03475 [Nostoc sphaeroides CCNUC1]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11631_c2_g11_i4:494-2551(-)	2.59053979414492	0.0177795480318413	S_cType	gb|QFS45995.1|	9.01e-11	50.704	73.24	hypothetical protein GXM_03475 [Nostoc sphaeroides CCNUC1]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11631_c2_g11_i4:494-2551(-)	2.59053979414492	0.0177795480318413	S_cType	gb|QFS45995.1|	9.01e-11	50.704	73.24	hypothetical protein GXM_03475 [Nostoc sphaeroides CCNUC1]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11631_c2_g11_i4:494-2551(-)	2.59053979414492	0.0177795480318413	S_cType	gb|QFS45995.1|	9.01e-11	50.704	73.24	hypothetical protein GXM_03475 [Nostoc sphaeroides CCNUC1]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11631_c2_g11_i4:494-2551(-)	2.59053979414492	0.0177795480318413	S_cType	gb|QFS45995.1|	9.01e-11	50.704	73.24	hypothetical protein GXM_03475 [Nostoc sphaeroides CCNUC1]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR11631_c2_g11_i4:494-2551(-)	2.59053979414492	0.0177795480318413	S_cType	gb|QFS45995.1|	9.01e-11	50.704	73.24	hypothetical protein GXM_03475 [Nostoc sphaeroides CCNUC1]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12306_c0_g1_i1:246-2477(+)	4.65791217203711	0.0445437674420119	S_cType	gb|RWR94127.1|	0	48.448	62.08	acyl-CoA-binding domain-containing protein 4 [Cinnamomum micranthum f. kanehirae]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12306_c0_g1_i1:246-2477(+)	4.65791217203711	0.0445437674420119	S_cType	gb|KAF8401529.1|	0	46.614	61.49	hypothetical protein HHK36_012469 [Tetracentron sinense]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12306_c0_g1_i1:246-2477(+)	4.65791217203711	0.0445437674420119	S_cType	dbj|GFZ14034.1|	0	46.703	60.85	Galactose oxidase/kelch repeat superfamily protein [Actinidia rufa]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12306_c0_g1_i1:246-2477(+)	4.65791217203711	0.0445437674420119	S_cType	ref|XP_010904789.1|	0	44.909	61.23	acyl-CoA-binding domain-containing protein 6 isoform X3 [Elaeis guineensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12306_c0_g1_i1:246-2477(+)	4.65791217203711	0.0445437674420119	S_cType	ref|XP_034685451.1|	0	46.379	61.42	acyl-CoA-binding domain-containing protein 6 [Vitis riparia]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12306_c0_g1_i1:246-2477(+)	4.65791217203711	0.0445437674420119	S_cType	ref|XP_010904790.1|	0	45.049	61.09	acyl-CoA-binding domain-containing protein 6 isoform X4 [Elaeis guineensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12306_c0_g1_i1:246-2477(+)	4.65791217203711	0.0445437674420119	S_cType	ref|XP_008340834.2|	0	44.924	59.67	acyl-CoA-binding domain-containing protein 6 [Malus domestica]<>acyl-CoA-binding domain-containing protein 6 [Malus domestica]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12306_c0_g1_i1:246-2477(+)	4.65791217203711	0.0445437674420119	S_cType	ref|XP_003631976.1|	0	46.1	61.56	PREDICTED: acyl-CoA-binding domain-containing protein 5 [Vitis vinifera]<>unnamed protein product, partial [Vitis vinifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12306_c0_g1_i1:246-2477(+)	4.65791217203711	0.0445437674420119	S_cType	ref|XP_029116744.1|	0	44.353	60.47	acyl-CoA-binding domain-containing protein 6 isoform X1 [Elaeis guineensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12306_c0_g1_i1:246-2477(+)	4.65791217203711	0.0445437674420119	S_cType	ref|XP_029116745.1|	0	44.49	60.33	acyl-CoA-binding domain-containing protein 6 isoform X2 [Elaeis guineensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12309_c1_g10_i2:388-867(+)	3.54734755472537	0.0429330760780471	S_cType	gb|ABR16255.1|	3.05e-84	79.114	91.77	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12309_c1_g10_i2:388-867(+)	3.54734755472537	0.0429330760780471	S_cType	ref|XP_039138086.1|	1.43e-59	71.111	87.41	uncharacterized protein LOC120275534 [Dioscorea cayenensis subsp. rotundata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12309_c1_g10_i2:388-867(+)	3.54734755472537	0.0429330760780471	S_cType	gb|KMZ67462.1|	1.33e-57	66.906	84.17	maternal effect embryoarrest 60 [Zostera marina]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12309_c1_g10_i2:388-867(+)	3.54734755472537	0.0429330760780471	S_cType	ref|XP_020698479.1|	2.46e-56	73.381	87.77	uncharacterized protein LOC110111105 [Dendrobium catenatum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12309_c1_g10_i2:388-867(+)	3.54734755472537	0.0429330760780471	S_cType	gb|QCE11334.1|	7.87e-56	73.438	85.16	hypothetical protein DEO72_LG10g2567 [Vigna unguiculata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12309_c1_g10_i2:388-867(+)	3.54734755472537	0.0429330760780471	S_cType	ref|XP_014493059.1|	9.5e-56	73.438	85.16	uncharacterized protein LOC106755423 [Vigna radiata var. radiata]<>uncharacterized protein LOC114183230 [Vigna unguiculata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12309_c1_g10_i2:388-867(+)	3.54734755472537	0.0429330760780471	S_cType	ref|XP_017417011.1|	2.86e-55	73.438	85.16	PREDICTED: uncharacterized protein LOC108327809 [Vigna angularis]<>hypothetical protein VIGAN_04198900 [Vigna angularis var. angularis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12309_c1_g10_i2:388-867(+)	3.54734755472537	0.0429330760780471	S_cType	gb|KAG2405042.1|	4.27e-55	73.438	85.16	uncharacterized protein HKW66_Vig0042970 [Vigna angularis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12309_c1_g10_i2:388-867(+)	3.54734755472537	0.0429330760780471	S_cType	gb|TVU31242.1|	5.67e-55	68.345	82.73	hypothetical protein EJB05_22923 [Eragrostis curvula]<>hypothetical protein EJB05_22966 [Eragrostis curvula]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12309_c1_g10_i2:388-867(+)	3.54734755472537	0.0429330760780471	S_cType	ref|XP_007140742.1|	9.83e-55	73.438	84.38	hypothetical protein PHAVU_008G137900g [Phaseolus vulgaris]<>hypothetical protein [Phaseolus vulgaris]<>hypothetical protein PHAVU_008G137900g [Phaseolus vulgaris]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12375_c1_g1_i1:459-3251(-)	3.08273854529737	0.0145600391526392	S_cType	gb|ABR16535.1|	0	99.247	99.25	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12375_c1_g1_i1:459-3251(-)	3.08273854529737	0.0145600391526392	S_cType	gb|ABR16700.1|	0	70.172	80.58	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12375_c1_g1_i1:459-3251(-)	3.08273854529737	0.0145600391526392	S_cType	gb|AEU04517.1|	0	63.247	78.13	lipoxygenase 2 [Taxus chinensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12375_c1_g1_i1:459-3251(-)	3.08273854529737	0.0145600391526392	S_cType	ref|XP_031498132.1|	0	51.986	69.74	probable linoleate 9S-lipoxygenase 5 [Nymphaea colorata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12375_c1_g1_i1:459-3251(-)	3.08273854529737	0.0145600391526392	S_cType	gb|PON81325.1|	0	51.856	69.03	Lipoxygenase [Trema orientale]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12375_c1_g1_i1:459-3251(-)	3.08273854529737	0.0145600391526392	S_cType	gb|AEU04516.1|	0	52.27	69.73	lipoxygenase 1 [Taxus chinensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12375_c1_g1_i1:459-3251(-)	3.08273854529737	0.0145600391526392	S_cType	gb|PON81327.1|	0	51.624	68.91	Lipoxygenase [Trema orientale]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12375_c1_g1_i1:459-3251(-)	3.08273854529737	0.0145600391526392	S_cType	ref|XP_022723049.1|	0	51.228	69.82	probable linoleate 9S-lipoxygenase 5 [Durio zibethinus]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12375_c1_g1_i1:459-3251(-)	3.08273854529737	0.0145600391526392	S_cType	gb|PON59877.1|	0	51.465	68.58	Lipoxygenase [Trema orientale]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR12375_c1_g1_i1:459-3251(-)	3.08273854529737	0.0145600391526392	S_cType	gb|KAF3457158.1|	0	50.642	68.96	hypothetical protein FNV43_RR01815 [Rhamnella rubrinervis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR125370_c0_g1_i1:465-1295(-)	3.78050346516755	0.00390028291007364	S_cType	gb|ABK25917.1|	0	100	100	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR125370_c0_g1_i1:465-1295(-)	3.78050346516755	0.00390028291007364	S_cType	gb|AZA14767.1|	1.01e-144	88.077	92.31	Fasciclin-like arabinogalactan protein 11 [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR125370_c0_g1_i1:465-1295(-)	3.78050346516755	0.00390028291007364	S_cType	gb|AYP26050.1|	5.56e-54	53.409	72.16	arabinogalactan-like protein [Pinus bhutanica]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR125370_c0_g1_i1:465-1295(-)	3.78050346516755	0.00390028291007364	S_cType	gb|AYP26042.1|	3.69e-53	52.841	72.16	arabinogalactan-like protein [Pinus kwangtungensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR125370_c0_g1_i1:465-1295(-)	3.78050346516755	0.00390028291007364	S_cType	gb|AYP25989.1|	4.78e-53	52.841	72.16	arabinogalactan-like protein [Pinus armandii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR125370_c0_g1_i1:465-1295(-)	3.78050346516755	0.00390028291007364	S_cType	gb|AYP25984.1|	4.78e-53	52.841	72.16	arabinogalactan-like protein [Pinus armandii]<>arabinogalactan-like protein [Pinus armandii var. mastersiana]<>arabinogalactan-like protein [Pinus fenzeliana]<>arabinogalactan-like protein [Pinus kwangtungensis]<>arabinogalactan-like protein [Pinus armandii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR125370_c0_g1_i1:465-1295(-)	3.78050346516755	0.00390028291007364	S_cType	gb|AYP26036.1|	4.88e-53	52.841	72.16	arabinogalactan-like protein [Pinus fenzeliana]<>arabinogalactan-like protein [Pinus fenzeliana]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR125370_c0_g1_i1:465-1295(-)	3.78050346516755	0.00390028291007364	S_cType	gb|AYP26005.1|	4.94e-53	52.841	72.16	arabinogalactan-like protein [Pinus armandii]<>arabinogalactan-like protein [Pinus armandii]
